Transformation Number,Time Between Messages,Moving Average Time Between Messages,Std Time Between Messages,Z Score Time Between Messages,Translation_x,Moving Average Translation_x,Std Translation_x,Z Score Translation_x,Translation_y,Moving Average Translation_y,Std Translation_y,Z Score Translation_y,Translation_z,Moving Average Translation_z,Std Translation_z,Z Score Translation_z,Rotation_x,Moving Average Rotation_x,Std Rotation_x,Z Score Rotation_x,Rotation_y,Moving Average Rotation_y,Std Rotation_y,Z Score Rotation_y,Rotation_z,Moving Average Rotation_z,Std Rotation_z,Z Score Rotation_z,Rotation_w,Moving Average Rotation_w,Std Rotation_w,Z Score Rotation_w
11,0.06673200000000179,0.0567229999999995,0.03690623326154594,0.27120080039246536,-0.011741440743207932,-0.011618610844016075,7.203893144765396e-05,-1.7050488773713781,0.015227238647639751,0.015270327217876911,2.7269489548865373e-05,-1.5801018262533835,1.2861535549163818,1.2858762621879578,0.00014967209826398853,1.852668143496891,-0.6641181599158117,-0.6639359724702056,0.0002657797951735278,-0.6854826774439422,0.7421479082875756,0.742222092243382,0.0001347206073102533,-0.550650396309028,-0.060065062451154304,-0.06211425215447194,0.0012605805652903571,1.625592016679736,0.06749622335472903,0.06658939071606201,0.0013135628143684996,0.6903610765679156
12,0.03336699999999837,0.05672550000000456,0.03690447427631144,-0.6329449330483957,-0.011738166213035583,-0.011637404933571816,7.658778318324364e-05,-1.3156312309325704,0.015240960754454136,0.015265355817973614,2.767639254926465e-05,-0.881439424450063,1.2868058681488037,1.285969340801239,0.0003298392201124573,2.5361670066997357,-0.6642768157861588,-0.6639885887485992,0.0002768666403802869,-1.0410320187499134,0.7421664053797954,0.7422034672723552,0.0001273369339334176,-0.29105375333748645,-0.05975568175227626,-0.06191688364379676,0.0014654064516066308,1.4748139597386214,0.06598937212123905,0.06645253444334515,0.001295766235886716,-0.3574428081845678
13,0.03336500000000342,0.05672859999999673,0.03690229229013958,-0.6331205610833055,-0.011671953834593296,-0.011649884283542633,7.014539979296955e-05,-0.31462577896483745,0.015235735103487968,0.015259684436023236,2.731615109481804e-05,-0.876746231639145,1.2864748239517212,1.2860379338264465,0.00035824374507936784,1.2195331566163448,-0.6638547788204258,-0.664001910059371,0.0002655655288401773,0.5540298832753311,0.7421034956855269,0.7421793345648282,0.00012024111010162452,-0.6307233793599895,-0.06343543775446316,-0.06207301423530035,0.0015415416479004737,-0.8838058452837639,0.06749207038981962,0.06644197881102837,0.001285793127773164,0.8166878140108619
14,0.03336699999999837,0.05673060000000305,0.03690088478674115,-0.633144710080216,-0.011655953712761402,-0.011660092044621706,6.151844997763096e-05,0.06726976804208556,0.01519610546529293,0.015250006131827832,3.1124532032217194e-05,-1.7317743598235662,1.285890817642212,1.286047375202179,0.0003523669632694414,-0.44430260576788616,-0.6638179605646772,-0.6640073109498645,0.00026069287409530956,0.7263351015804016,0.7421203807200588,0.7421569783017066,0.00010619834653257195,-0.3446153621283761,-0.061811802675422654,-0.062101048439308235,0.0015331249090718671,0.18866418657347736,0.06915458626643695,0.0666070555234369,0.0015216075861102989,1.674236357819641
15,0.20031300000005103,0.07342780000000175,0.057286749491402326,2.2149135904297097,-0.011670089326798916,-0.011673192773014308,4.447335216155556e-05,0.06978215188542924,0.015192775055766106,0.015240029525011778,3.195391147459578e-05,-1.4788320761056264,1.28635573387146,1.2861079812049865,0.00034756140710234313,0.7128313483911178,-0.664052450099785,-0.6640460642056467,0.00023128460586244483,-0.02761054552008985,0.7420078795433638,0.7421234667132933,9.30355979236136e-05,-1.2423972383607966,-0.06205370990458223,-0.06207619515609536,0.0015315146031170718,0.014681708856950151,0.06788215744296432,0.06661722957877272,0.0015306382006107237,0.8264055239748275
16,0.06755299999997533,0.07035309999999981,0.05662478270443144,-0.04945007938733061,-0.01165048498660326,-0.011679814103990794,3.3285254412818284e-05,0.881144455853664,0.015171987935900688,0.015227041486650706,3.0383113119779776e-05,-1.8119785991968456,1.2867156267166138,1.2861837863922119,0.000391057983160754,1.3600037521373751,-0.6639986090267195,-0.6640903368283068,0.00015769402605785834,0.5816821593078438,0.7423764848586275,0.7421368255348892,0.00011826086749343579,2.0265310818184568,-0.06106703384667747,-0.06167259014193517,0.0011223592852915411,0.5395387227543653,0.06522131029578077,0.0664083419335337,0.0015676500542458492,-0.757204475921117
17,0.03404899999998179,0.0708295000000021,0.056259738333825506,-0.6537623723341505,-0.01165048498660326,-0.011679535079747439,3.354313996691258e-05,0.8660516926213379,0.015171987935900688,0.01521890563890338,3.330870116590645e-05,-1.40857197550274,1.2867156267166138,1.286245334148407,0.0004235189613979527,1.110440407802285,-0.6639986090267195,-0.6640673544325112,0.00015197521314865313,0.45234617124354387,0.7423764848586275,0.7421565897818045,0.00014048946810935132,1.5652068427777444,-0.06106703384667747,-0.06159973239547868,0.0011370378178975308,0.46849677329660944,0.06522131029578077,0.06648651676616865,0.001475337127220379,-0.8575710914098725
18,0.03360899999995581,0.06024499999999762,0.05168510491859691,-0.5153515706699835,-0.011658756993710995,-0.011679599154740572,3.349826101396039e-05,0.622186358297553,0.015169982798397541,0.015209013037383557,3.1446104432431795e-05,-1.241178826136633,1.2868318557739258,1.2863537073135376,0.00042080045075835093,1.1362831468608985,-0.6640798561399254,-0.6640541573040888,0.00014353102417000773,-0.17904725466283608,0.7423852860242355,0.7422027000733186,0.00013109078101058665,1.3928206812816863,-0.060478068100326396,-0.0613726765582732,0.0011084686460232495,0.807066993871507,0.06484161505346941,0.06631202622804341,0.0015627898196053256,-0.9408886314253977
19,0.03300799999999526,0.05687289999999621,0.05231130317937161,-0.45620924254496126,-0.011674032546579838,-0.011679255310446024,3.3540153661738994e-05,0.1557167542778544,0.01518193818628788,0.015202908217906952,3.001090288742756e-05,-0.6987471086002303,1.2876795530319214,1.28654865026474,0.0005356864498791246,2.1111281934357145,-0.6639953296125244,-0.6640392208693117,0.00014080847292717209,0.31170891832608216,0.7427568523411631,0.7422618151640468,0.00021741742568229963,2.2768974269784095,-0.05738561466301997,-0.060894741030489405,0.0016344565769787812,2.146968244305333,0.06426003254551191,0.06622848755417204,0.001654675755395409,-1.1896318672958044
20,0.032616000000075474,0.05679790000000366,0.052349274178257715,-0.4619338162661993,-0.011674032546579838,-0.011678539589047432,3.357063823377961e-05,0.13425548946100752,0.01518193818628788,0.015197065006941558,2.7488972376047565e-05,-0.550286873104736,1.2876795530319214,1.2867303013801574,0.0005832429153196984,1.6275408184660731,-0.6639953296125244,-0.6640187898605272,0.0001292977675744083,0.18144356583198348,0.7427568523411631,0.7423198030040137,0.0002645060198339103,1.6523228372035557,-0.05738561466301997,-0.06045050596576198,0.0019296702970364023,1.588297911539131,0.06426003254551191,0.06618187103112438,0.0017074274424380368,-1.125575493192426
21,0.03323699999998553,0.05344840000000204,0.05271333030480829,-0.38342104137884286,-0.01164379995316267,-0.011668775510042907,2.6749464130512897e-05,0.9336843818021368,0.01517432276159525,0.015191773418337107,2.6092877809514733e-05,-0.6687900380039403,1.2878592014312744,1.2869008660316468,0.0006422535431322366,1.4921449789967525,-0.663890075761533,-0.6639959814450994,0.0001299366886632146,0.8150560450319493,0.7429098237501394,0.74239599455027,0.0003145006767110452,1.633793622458248,-0.05811935761449783,-0.06025593548209633,0.0020661224094878426,1.0341003310293326,0.06290549539874178,0.06572279823552565,0.001918836834532595,-1.4682347066107537
22,0.033187999999995554,0.053430500000001754,0.05272093691685021,-0.38395561960387825,-0.01154240407049656,-0.011649199295789003,3.9104125823068534e-05,2.731047505719792,0.015151052735745907,0.015182782616466283,2.250426928641693e-05,-1.4099493885601393,1.287742018699646,1.2869944810867309,0.0006930834446111573,1.0785679830146877,-0.6637785055729585,-0.6639461504237794,0.00010303635201764647,1.6270456740565595,0.7427208819651955,0.7424514422088101,0.0003183799787234145,0.8462836057271395,-0.05974138761136655,-0.06025450606800538,0.0020665118647323955,0.2483017230125013,0.0647669177778314,0.06560055280118489,0.0019388031683007553,-0.4299740360359098
23,0.16617199999996046,0.06671119999999746,0.06285762245972719,1.5823188359325464,-0.011558999307453632,-0.011637903843075037,4.726355213862872e-05,1.6694584315196923,0.015152664855122566,0.015174475591629743,1.4798747226507616e-05,-1.4738231671468425,1.2881333827972412,1.287160336971283,0.0007509441297887731,1.2957632763331568,-0.6641383874245036,-0.663974511284187,0.00011358370337496189,-1.442778633265341,0.742634590760043,0.7425045517162617,0.000297501206086002,0.43710425746539927,-0.05971059716070857,-0.05988202200862991,0.00173923061995033,0.09856360965300641,0.06203798467515637,0.06505514422971856,0.0021073935268980906,-1.4317020129615734
24,0.0333259999999882,0.06670709999999644,0.06286004034440947,-0.5310384755897954,-0.011707582511007786,-0.011643066722899675,5.2033489146893354e-05,-1.2398897165242861,0.015170803293585777,0.015171945374459029,1.270450761735579e-05,-0.08989572108181855,1.2883073091506958,1.2874019861221313,0.0006827376677744237,1.3260188668301451,-0.6649303042769659,-0.6640857456554159,0.0003129452530911583,-2.698742394101631,0.7427455302254281,0.7425670666667987,0.00027243037963932144,0.6550795064252956,-0.051849877507524,-0.058885829491840035,0.0029456484836674836,2.3885918578974215,0.05923139359110264,0.06406282496218514,0.00229089110503345,-2.1089746956837376
25,0.033291000000076565,0.050004899999999,0.042214961045803,-0.39592361536915655,-0.011599325574934483,-0.011635990347713232,5.27569605531118e-05,0.6949750780626964,0.015189611352980137,0.015171629004180431,1.2155706919509629e-05,1.479333856827742,1.2871780395507812,1.2874842166900635,0.0005852887358430359,-0.5231215305062393,-0.6641459637445835,-0.6640950970198957,0.0003132368161546772,-0.16239063246854862,0.7426591559221021,0.7426321943046725,0.0001889558753697007,0.14268737278897695,-0.057494318707145275,-0.05842989037209635,0.0027469910012665097,0.3405805350362371,0.06373319608532475,0.06364792882642119,0.0018569271229372205,0.045918473509446375
26,0.033349999999927604,0.046584599999994224,0.042020354570917795,-0.3149568854239574,-0.011649394407868385,-0.011635881289839745,5.272478577704366e-05,-0.25629536146022625,0.015171773731708527,0.015171607583761215,1.2155192864465224e-05,0.01366888614309602,1.2881122827529907,1.2876238822937012,0.0005468838757970617,0.8930606311581711,-0.6645543196206094,-0.6641506680792846,0.0003421743812598977,-1.1796661685733585,0.7427449259509536,0.742669038413905,0.00016835317538363144,0.45076391862376697,-0.054931749428062275,-0.05781636193023483,0.0027775274559783923,1.0385540909644912,0.06066328504518912,0.06319212630136202,0.0019829443566272585,-1.2752961260466953
27,0.03334200000006149,0.0465139000000022,0.042044377331694006,-0.31328564806717757,-0.01150690671056509,-0.011621523462235928,6.614699902659599e-05,1.7327581501430425,0.015089094638824463,0.015163318254053593,2.877276869719373e-05,-2.5796480001720856,1.288207769393921,1.2877730965614318,0.00046964345081133927,0.9255379410448016,-0.6639809259765275,-0.6641488997742655,0.00034309197368609,0.48958824636252457,0.7428741379514092,0.7427188037231831,0.00014406692212653115,1.0782088347086685,-0.06022676385295993,-0.05773233493086307,0.0026792306746717415,-0.9310243218988502,0.06033309223057685,0.06270330449484161,0.0020291113392245145,-1.1681036020283706
28,0.2000150000000076,0.06315450000000737,0.06371509725200102,2.14800739389442,-0.01169558335095644,-0.011625206097960472,6.939559905547434e-05,-1.0141457665018323,0.015126241371035576,0.015158944111317397,3.089372072619458e-05,-1.058556221559048,1.2866182327270508,1.2877517342567444,0.0005194331860885099,-2.1821892787197816,-0.6641668805737724,-0.6641576022176503,0.00034224875329205874,-0.02710997785333061,0.7423664434102875,0.7427169194617884,0.00014895403192546574,-2.3529141639907496,-0.06047336841055938,-0.057731864961886384,0.0026786958842594053,-1.0234470679492433,0.06416689302393916,0.06263583229188859,0.0019601538998076135,0.7810921031255991
29,0.033241999999972904,0.06317790000000514,0.06370283726359521,-0.4699304031963417,-0.012683477252721786,-0.011726150568574668,0.0003430253790341465,-2.79083339793299,0.015163416042923927,0.015157091896981001,2.9901247710567987e-05,0.21150107193323797,1.2869559526443481,1.287679374217987,0.0005777346571463353,-1.2521692522518681,-0.6631585200441159,-0.6640739212608093,0.00046619209773219293,1.9635708566198853,0.7427189796902626,0.7427131321966984,0.00014830595573538317,0.03942858218432401,-0.06629982681393534,-0.05862328617697791,0.003799451246410944,-2.020434041418188,0.06475822314730158,0.06268565135206756,0.0020116750038512246,1.0302716846738191
30,0.06664200000000164,0.06658049999999775,0.06279123847984387,0.000979436008793383,-0.013339925557374954,-0.011892739869654178,0.0006131006052909162,-2.3604375452118282,0.015248920768499374,0.01516379015520215,4.1383435295730986e-05,2.0571180881642905,1.285938024520874,1.2875052213668823,0.0007981229776303691,-1.9636032164632964,-0.6637863108020319,-0.6640530193797601,0.00047471510642297326,0.5618287139373652,0.7422205891473395,0.742659505877316,0.0002134065738063983,-2.056716070868177,-0.06668043648597109,-0.05955276835927302,0.0045297649806325885,-1.5735183077208308,0.06364000335987642,0.06262364843350401,0.00196681340931388,0.5167520831205642
31,0.03330700000003617,0.06658750000000282,0.06278711207855944,-0.5300530458914241,-0.014750310219824314,-0.012203390896320342,0.0010812404291334428,-2.3555531728916144,0.015708092600107193,0.015217167139053345,0.00017734977684838636,2.76811998175522,1.2889434099197388,1.2876136422157287,0.0009164264054666409,1.451035998174825,-0.6638228495036465,-0.6640462967539715,0.00047774534157504165,0.4677120442209144,0.7433759899442067,0.7427061224967229,0.00030529413509276814,2.19417070452508,-0.05016827650971858,-0.0587576602487951,0.005419727226177504,1.5848369079516487,0.0649192273781372,0.06282502163144356,0.0020976157950888885,0.9983743217403143
32,0.03334299999994528,0.06660299999999779,0.06277796921248516,-0.5298036941506835,-0.015359943732619286,-0.012585144862532616,0.0014372539057978405,-1.9306253814257952,0.016288699582219124,0.015330931823700666,0.00037968746180051116,2.5225161609936753,1.2871884107589722,1.2875582814216613,0.0009244956165224631,-0.4000783303661377,-0.6642049466709768,-0.6640889408637733,0.00047015812719403626,-0.24673785370006962,0.7420156686086429,0.7426356011610675,0.0003749987736464997,-1.6531588794182124,-0.06453069399336037,-0.05923659088699449,0.005719629381791603,-0.9256024740378481,0.06387742864117991,0.0627360727177784,0.002023676769112807,0.5640010997911966
33,0.03334800000004634,0.05332060000000638,0.052596312220112594,-0.37973384742975586,-0.012035786174237728,-0.012632823549211025,0.0014070211561286836,0.4243272195110428,0.017313716933131218,0.015547037031501532,0.00072496024316614,2.436933498468845,1.2858731746673584,1.287332260608673,0.001037637188085835,-1.4061619591778842,-0.6644259463575147,-0.6641176967570745,0.00048215911476374426,-0.639310947364795,0.7418229242252862,0.7425544345075918,0.00045462796106067905,-1.6090305589629916,-0.06896209778057237,-0.06016174094898087,0.006499822377086425,-1.353938049540409,0.05900118617849207,0.06243239286811196,0.002342772456058034,-1.4645923810258814
34,0.03336699999999837,0.0533247000000074,0.052594581985536286,-0.3794630406131467,-0.009393490850925446,-0.012401414383202792,0.0017294533540471277,1.7392336863196949,0.019234873354434967,0.015953444037586452,0.0013555246856556094,2.420781673379432,1.2841928005218506,1.2869208097457885,0.0013704334374632044,-1.9906178216051775,-0.664046440537766,-0.6640293103831545,0.00038857598484818233,-0.044084439799231045,0.7418503225874145,0.7424649137437905,0.0004988092040102912,-1.2321167120312329,-0.06912288364992653,-0.0618890415632211,0.006338669233984878,-1.14122409920383,0.06262947103394019,0.06277220061239572,0.002055750617956521,-0.0694294226200478
35,0.033362000000010994,0.05333180000000084,0.05259158175095063,-0.37971476299301216,-0.007045714650303125,-0.011946053290739656,0.0024240855334598473,2.0215205168286197,0.02172253467142582,0.016606736369431017,0.0022352748333061556,2.28866635358128,1.2819346189498901,1.2863964676856994,0.002080314500245782,-2.144795287098218,-0.6635809720848809,-0.6639728112171842,0.0004102031108581623,0.9552319861338833,0.741558462045396,0.7423548443561198,0.0005678485277992109,-1.402455534771347,-0.07638350641291439,-0.06377796033379801,0.00757704376536052,-1.6636496329537298,0.06258514842852021,0.06265739584671529,0.0020279894342079196,-0.03562514526772733
36,0.033225999999899614,0.05331939999999804,0.052596830876651214,-0.38202681920553294,-0.0037577415350824594,-0.011156888003461063,0.003553063474279878,2.082469542674927,0.024322835728526115,0.017521842569112777,0.0032330405400852946,2.1035904360277256,1.284641981124878,1.2860494375228881,0.0020515381272311313,-0.68604934967004,-0.664585460010046,-0.6639759252561278,0.0004151959212461478,-1.4680653704130855,0.7428071569397829,0.7423610674550027,0.0005729168359106091,0.7786286888762354,-0.05881889708373804,-0.0641666750993656,0.00716108464192505,0.7467832434654719,0.05571383390258589,0.06216245073245495,0.0029590076833144866,-2.179317365829122
37,0.1280690000000959,0.06279210000000149,0.05694922231536126,1.1462298754251274,0.0023246407508850098,-0.009773733257316054,0.005538915601967377,2.1842495675333673,0.032960861921310425,0.019309019297361375,0.00572109167602937,2.386230355501642,1.2765127420425415,1.2848799347877502,0.0035038403681888052,-2.3880062634057273,-0.6641228498005486,-0.6639901176385299,0.00041780331025511463,-0.3176905466298317,0.7409806142861987,0.7421717150884817,0.0006862109926364398,-1.7357646774307407,-0.07602150025330012,-0.06574614873939963,0.007899344615884388,-1.30078531999203,0.0641038308066161,0.06253952459005888,0.002940183202007443,0.5320437908390098
38,0.022165999999970154,0.045007199999997735,0.031351509511096734,-0.728551841879991,0.006594700738787651,-0.007944704848341644,0.00750477587869871,1.9373537360918969,0.03672349825501442,0.021468744985759257,0.007700665955213932,1.98096545908819,1.279344081878662,1.2841525197029113,0.003841653818930315,-1.2516582833557093,-0.6645938291375781,-0.6640328124949105,0.00045777607162055,-1.225526359823886,0.7415465494481227,0.7420897256922653,0.00070896325601297,-0.7661557062876,-0.0747057219954249,-0.06716938409788617,0.008122756510240777,-0.9278054670280069,0.053318030486664704,0.06145463833633143,0.0040609240737707365,-2.003634567368689
39,0.026811999999949876,0.044364199999995434,0.031683793999142056,-0.5539803724427965,0.008483007550239563,-0.005828056368045509,0.008878855730604946,1.6118139941113798,0.040278542786836624,0.02398025766015053,0.009337360241333357,1.7454917348630357,1.276037335395813,1.283060657978058,0.004458451355441696,-1.575282990061719,-0.6639998644896883,-0.6641169469394678,0.00034188084663408936,0.342465659987071,0.7430767907430403,0.742125506797543,0.0007519747359013855,1.2650477470590502,-0.06799705931439141,-0.06733910734793178,0.008120299778947784,-0.08102557594799718,0.04814003470392123,0.05979281949199339,0.005648682418319874,-2.062920859257321
40,0.03146300000003066,0.04084629999999834,0.030878164892435,-0.30388140074562975,0.007661342155188322,-0.003727929596789181,0.00937453454258822,1.2149159726529777,0.04376127943396568,0.02683149352669716,0.010637636461178343,1.5914988229813216,1.2757099866867065,1.2820378541946411,0.004878432703891937,-1.2971107509357045,-0.6639432656007827,-0.6641326424193428,0.0003283500995382505,0.5767527368697093,0.7426913809531744,0.7421725859781265,0.0007730317260436511,0.6711173132609894,-0.06450703036593278,-0.06712176673592793,0.008168828692122033,0.3200870612596868,0.05854652640937557,0.0592834717969433,0.005490664699259784,-0.13421788215679623
41,0.160378000000037,0.05355339999999842,0.04853112627814744,2.2011564163541673,-0.027183396741747856,-0.004971238248981535,0.011566930743165234,-1.920315681486312,0.05873872712254524,0.031134556978940964,0.01385484970104816,1.992383226034992,1.2799283266067505,1.2811363458633422,0.004253471587032725,-0.2840078349822672,-0.6623396849497234,-0.6639843259639505,0.0006556651600260754,2.508355048423978,0.7414365980581739,0.7419786467895233,0.0006745842727362569,-0.8035300454764207,-0.07769902581119519,-0.0698748416660756,0.006229243067947934,-1.2560409121580576,0.07443637678322623,0.060235186737452207,0.007150118606862088,1.9861474790285167
42,0.06673200000000179,0.05689230000000407,0.048133107868962945,0.20442685784564774,-0.051593195647001266,-0.008594563440419733,0.018674230125206484,-2.3025651884059175,0.06268908083438873,0.035774595104157925,0.015942956292193954,1.6881740899841,1.2782450914382935,1.2802420139312745,0.003749988910761953,-0.5325142395088445,-0.6621883621390555,-0.6637826675107584,0.0008588896233039325,1.8562401133337911,0.7389816111921089,0.7416752410478699,0.0011621759660989937,-2.317746997300661,-0.09469786279449088,-0.07289155854618866,0.009694488004603267,-2.249350789639212,0.08028116933419224,0.06187556080675345,0.009555597464551773,1.9261598864663088
43,0.03336699999999837,0.05689419999999927,0.04813207558332392,-0.48880501650654457,-0.05694953352212906,-0.013085938175208867,0.024182588972093036,-1.8138502621675143,0.06521563231945038,0.04056478664278984,0.016944720573127056,1.4547802998743318,1.2806836366653442,1.279723060131073,0.003203360742403325,0.299865238889895,-0.6607692659590904,-0.663416999470916,0.0012458318304767648,2.1252736100123744,0.7402293242034421,0.7415158810456856,0.0012459171491426212,-1.0326182949875768,-0.09072254525599327,-0.07506760329373074,0.011060437989851865,-1.4153998220166502,0.08493494295915309,0.06446893648481955,0.011916385021435825,1.717467708329179
44,0.033366000000000895,0.056894099999999524,0.04813212989600045,-0.4888231634634914,-0.05563487485051155,-0.017710076575167478,0.027580447522908835,-1.3750610190006174,0.06823349744081497,0.045464649051427844,0.017174327862676555,1.3257490232772748,1.2800346612930298,1.279307246208191,0.0028036322542233875,0.25945452858273055,-0.6608788427845178,-0.6631002396955912,0.0014534078078736969,1.5284057915742342,0.7387016246381534,0.7412010112507594,0.001519778638401815,-1.6445728012300533,-0.09936888148758051,-0.07809220307749615,0.013185556021807997,-1.6136352820384827,0.08766350613942311,0.06697233999536784,0.013944079686626561,1.4838674626838004
