Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
22,0.03334299999994528,0.06992179999999734,0.14064756035804749,0.14201754331588745,-0.12279350310564041,-0.12362439185380936,1.3151148557662964,1.314290463924408,0.08380498066685249,0.08340743391112374,0.9920020307399742,0.9917505134539847,-0.025655062240113737,-0.02749777731354354,0.09083234008133789,0.09282828358385883
23,0.03334800000004634,0.06993780000000242,0.14415410161018372,0.14201754331588745,-0.1217481940984726,-0.12319779768586159,1.3136259317398071,1.3143703937530518,0.08221751860272603,0.08340341060706484,0.9918133681889163,0.9918452839853631,-0.02950928203632301,-0.02749777731354354,0.09314356977413006,0.09252831192638042
24,0.03336699999999837,0.05665730000000622,0.14662154018878937,0.14288224279880524,-0.11980113387107849,-0.1222708486020565,1.3107491731643677,1.3143703937530518,0.08300936907621352,0.08317007901946553,0.9917204257882175,0.9917668969885669,-0.03156782615457862,-0.028437905288391272,0.09275512962569762,0.09294934969991384
25,0.033362000000010994,0.05333180000000084,0.14878740906715393,0.14538782089948654,-0.11727637052536011,-0.12077466398477554,1.3090064525604248,1.3121875524520874,0.0837471104296903,0.08337823975295192,0.9916711903946903,0.9917668969885669,-0.027074132523054968,-0.028291707279688987,0.0940301174304242,0.09294934969991384
26,0.033225999999899614,0.05331939999999804,0.15177351236343384,0.14770447462797165,-0.11448550969362259,-0.1185387521982193,1.305871605873108,1.3098778128623962,0.08246318442125875,0.08273627674873613,0.9915263907069741,0.991695808091454,-0.02733462015456753,-0.02842195109544527,0.09658187349452317,0.09358684360227713
27,0.06650900000011006,0.056636100000002895,0.15640485286712646,0.15028046071529388,-0.11260870099067688,-0.11588094010949135,1.3104251623153687,1.3097158074378967,0.08301008864730791,0.08300972886176072,0.9923566263528302,0.991695808091454,-0.025871932352807124,-0.02720437633881125,0.08756879828299222,0.09339262352806091
28,0.06155999999998585,0.04279060000000072,0.15723904967308044,0.15408918261528015,-0.10547172278165817,-0.11354710534214973,1.2992773056030273,1.3074390292167664,0.08381130857362826,0.0833785995384991,0.9909945197857193,0.9915987905508322,-0.02775441513262623,-0.02720437633881125,0.1006738235615082,0.09530599546247369
29,0.022165999999970154,0.04168300000000045,0.16157560050487518,0.15682195127010345,-0.1018800437450409,-0.10904021188616753,1.2974282503128052,1.3025744557380676,0.08473737670720675,0.08341069861046808,0.9908478545420627,0.9912604552463467,-0.02710205980699365,-0.02721833998078059,0.10151642474196204,0.09862784852801568
30,0.026811999999949876,0.03769999999999527,0.16372625529766083,0.1594073250889778,-0.09860699623823166,-0.10367588326334953,1.2981764078140259,1.2987268567085266,0.08378445463857465,0.08379788160610145,0.9913287548441333,0.9911616373149263,-0.02926763415878583,-0.027428237469809942,0.09690650427522554,0.09879016391836687
31,0.03146300000003066,0.03751559999999472,0.162721186876297,0.1621483936905861,-0.09496331214904785,-0.10024351999163628,1.2982146739959717,1.2981955409049988,0.08377580401286909,0.08379788160610145,0.9912660963563661,0.9911303080710427,-0.028802182021888566,-0.0282782985772574,0.09769122369582108,0.09918252362866464
32,0.160378000000037,0.05021910000000389,0.12743991613388062,0.1621483936905861,-0.08052776753902435,-0.09678515419363976,1.3103411197662354,1.2981955409049988,0.08269491897901243,0.08378012932572187,0.9894706952324959,0.9910569754492145,-0.029227176167573542,-0.029014679094731054,0.11513064676464539,0.09960382421889155
33,0.06673200000000179,0.05355749999999944,0.10161576420068741,0.1450805515050888,-0.07593617588281631,-0.0877455398440361,1.313240647315979,1.3042778968811035,0.08305418390973329,0.0834149939613012,0.9874332481269243,0.9903683957944309,-0.03196670658521266,-0.029247405163179686,0.13059752179384934,0.10641093523023323
34,0.03336699999999837,0.05355749999999944,0.0961204245686531,0.11452784016728401,-0.07335188239812851,-0.07823197171092033,1.3150383234024048,1.3117908835411072,0.08274684420848652,0.0829005140591099,0.98729600998575,0.9884519716797101,-0.030423314542456465,-0.029825245355015004,0.13218914619591496,0.12286408427924736
