Transformation Number,Time Between Messages,Moving Average Time Between Messages,Std Time Between Messages,Z Score Time Between Messages,Translation_x,Moving Average Translation_x,Std Translation_x,Z Score Translation_x,Translation_y,Moving Average Translation_y,Std Translation_y,Z Score Translation_y,Translation_z,Moving Average Translation_z,Std Translation_z,Z Score Translation_z,Rotation_x,Moving Average Rotation_x,Std Rotation_x,Z Score Rotation_x,Rotation_y,Moving Average Rotation_y,Std Rotation_y,Z Score Rotation_y,Rotation_z,Moving Average Rotation_z,Std Rotation_z,Z Score Rotation_z,Rotation_w,Moving Average Rotation_w,Std Rotation_w,Z Score Rotation_w
187,0.033366000000000895,0.05667040000000725,0.05224628091646091,-0.4460489740364271,-0.28774964809417725,-0.30932597219944,0.01333538575851402,1.6179752499088602,-0.1702612340450287,-0.17892270535230637,0.004842942818497426,1.7884727596195307,1.4405490159988403,1.4403182983398437,0.002246292312777863,0.1027104342939726,0.05190030381987157,0.05155653495752046,0.0009147828855487228,0.37579284416203557,0.9346850757992098,0.9334917902350254,0.0013838972164143771,0.8622645887504315,-0.01880510551034578,-0.01637497892598238,0.0018324703009093726,-1.3261478688944845,0.351164541986197,0.35447095521837557,0.0036062117325754307,-0.9168660847923195
188,0.03336699999999837,0.05334139999999934,0.05259864667504312,-0.37975121533836675,-0.2805310785770416,-0.30695642828941344,0.01615028963910178,1.6362152198430477,-0.1682172417640686,-0.1775287464261055,0.005732975019569895,1.624201157383636,1.439781665802002,1.4398954510688782,0.0018343256366312904,-0.06203111628815564,0.05242806783649726,0.051789763238481445,0.0007897449966869388,0.8082413952523535,0.935591723041274,0.9335935188914253,0.001504461928914164,1.3281852544390667,-0.020945613655437702,-0.01683328646118146,0.002333609881855565,-1.7622170810256998,0.3485408250810641,0.35414076533866745,0.004002935831535943,-1.3989582879360403
189,0.03336300000000847,0.05334890000000314,0.0525954748168749,-0.3799927668602838,-0.27122923731803894,-0.3030317842960358,0.019600185530697985,1.6225635685023188,-0.16522188484668732,-0.17587881088256835,0.006687151755415371,1.5936420206481585,1.4377655982971191,1.4395615935325623,0.0018927759992985115,-0.9488683479232513,0.05146388297021994,0.05188204163301341,0.0006729006074961827,-0.6214270846766027,0.9363635964825039,0.9337984823454418,0.001735410382337799,1.4781023342770125,-0.02119150818787146,-0.0173615320647801,0.00267417835999406,-1.4322066846356,0.3465914077306325,0.353550804011309,0.004654771240228273,-1.4951102689066187
190,0.03325499999994008,0.05334249999999656,0.05259818676058809,-0.38190480009299627,-0.26350855827331543,-0.2978386014699936,0.022597752992136677,1.5191795046447294,-0.16321876645088196,-0.17400165349245073,0.007379782602057608,1.4611388469034732,1.4426037073135376,1.4396774649620057,0.0020498349418799065,1.4275502342877797,0.05156270903481579,0.0519704381860062,0.0005427363249139395,-0.7512472124563665,0.9378468705555297,0.9341719214885373,0.0021602759068242066,1.7011480132622916,-0.017492381877882063,-0.01733500086753712,0.0026711255966674076,-0.05891935989131172,0.34275144201363866,0.3525342770125694,0.005782088561307941,-1.6919206434150156
191,0.033241999999972904,0.053335299999992,0.05260123786473002,-0.3819929114917651,-0.24675460159778595,-0.29065938740968705,0.026376047146817516,1.6645703417010524,-0.1614365428686142,-0.17196071296930313,0.007780641120329355,1.3526096291976824,1.4487223625183105,1.44047110080719,0.003529229439203755,2.3379782621846665,0.04995367389690245,0.05178840169733255,0.0008398714918828302,-2.184533965210549,0.939968067315366,0.9349077313540824,0.002743529279497183,1.8444621674352792,-0.016936291718670657,-0.01766460995944032,0.0023484086216353536,0.3101326719974681,0.3371614226367509,0.35056119958929527,0.007297608239657769,-1.8361874894469192
192,0.03330900000003112,0.053333599999996296,0.052601956660285984,-0.38068165656437597,-0.2197583019733429,-0.28063804656267166,0.032360369587425636,1.881305602052981,-0.15811944007873535,-0.16959024965763092,0.008048114916278938,1.42527904959378,1.4473806619644165,1.4411638617515563,0.00415052441526366,1.4978348735879623,0.053332088354017,0.051921800977514664,0.000972368266291951,1.4503634326533075,0.9407560039865254,0.9357577909858013,0.003121325114738415,1.6013112434598136,-0.018153431517058987,-0.01814813904511605,0.0017840140404104725,-0.0029666089072476693,0.3343714734232863,0.34821864876917796,0.008394250826192629,-1.6496022852550722
193,0.03330500000004122,0.0533284999999978,0.05260411122137259,-0.38064515367804963,-0.19579724967479706,-0.2679456800222397,0.038356185925180954,1.881011591928825,-0.15466630458831787,-0.1668483078479767,0.007988562829536309,1.5249305187433715,1.4504432678222656,1.4422025322914123,0.005045730611289207,1.6332095717547266,0.05372004272932532,0.05210543540740661,0.0011256852709481265,1.4343328136103104,0.9441441141622267,0.9369799489974859,0.0037766615594584875,1.8969571543413457,-0.0227281148627839,-0.01877997605122314,0.0021757843742607978,-1.8145818392055062,0.3243292794318266,0.3447964246904876,0.010440245744729277,-1.960408381095222
194,0.033318000000008396,0.04999330000000555,0.05272140778987509,-0.3162908711857192,-0.17401696741580963,-0.2528506502509117,0.042860647107644485,1.8393022073864476,-0.15143191814422607,-0.1638466462492943,0.007518517622687453,1.6512201910129514,1.4518706798553467,1.4436207056045531,0.005598839599986128,1.4735150210079222,0.05230720834593008,0.05201956223271002,0.001067021090727573,0.2695786575539156,0.9452133386276012,0.9383523352553625,0.004043891470210305,1.6966339039464369,-0.020387707059979086,-0.019119314971759796,0.002130494297392035,-0.5953510834419713,0.32158986587943916,0.34100935002202093,0.011358184524853071,-1.709734870048079
195,0.03334299999994528,0.03332349999999451,4.648595965860465e-05,0.41948149707946797,-0.16009630262851715,-0.23914776146411895,0.04864698016463428,1.625002385925513,-0.14810188114643097,-0.16122824251651763,0.00802158066762183,1.636380897230103,1.4526124000549316,1.4447416543960572,0.006195784795619692,1.2703387736189518,0.05210209517118626,0.05210095066970162,0.0010356158696598762,0.0011051409293447339,0.9487188036549341,0.9396569298541356,0.005060104525358124,1.790847156493696,-0.01589207232956772,-0.018851386236354583,0.002362861625755324,1.2524279350640661,0.3113927508908886,0.33728590469844044,0.014304412658192364,-1.810151484459758
196,0.03332799999998315,0.03331959999999299,4.40005050575508e-05,0.19090689934518912,-0.1536611020565033,-0.22531030476093292,0.05152652412530684,1.390530487369702,-0.14421185851097107,-0.1584887072443962,0.008729869577846674,1.6354022939420234,1.4474941492080688,1.445922350883484,0.005345216976474641,0.29405697308503437,0.04975062235443665,0.051852069451320225,0.0012709554089774088,-1.6534388870293797,0.947848628578788,0.941113622220396,0.005117321660082495,1.3161194088947514,-0.017683759208533927,-0.019021598592813126,0.0021880025775115443,0.6114432396148036,0.3143169380369305,0.3332209947110655,0.014496349657387225,-1.30405633976286
197,0.03336699999999837,0.033319699999992736,4.411865315720646e-05,1.0721088841287167,-0.14882320165634155,-0.21141766011714935,0.05154975351744456,1.2142533026782696,-0.1406329870223999,-0.15552588254213334,0.009299621622094351,1.6014517713656653,1.451250672340393,1.4469925165176392,0.005219704521763831,0.8157848408850161,0.049634458693510776,0.05162548493868415,0.0014506708934396825,-1.37248651929071,0.9492573991064457,0.9425708545511196,0.0051579761424860645,1.2963504232307914,-0.017487654169581465,-0.018889853458736693,0.002241496175624506,0.6255639890907058,0.31006611021444047,0.3291111515338898,0.014668814457626559,-1.2983354158895581
