Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
1,0.03335500000002867,0.03335500000002867,-0.01158135011792183,-0.01158135011792183,0.015280388295650482,0.015280388295650482,1.2859796285629272,1.2859796285629272,-0.6635090435682672,-0.6635090435682672,0.7423859665680339,0.7423859665680339,-0.06473853434517465,-0.06473853434517465,0.06654132488016758,0.06654132488016758
2,0.0333419999999478,0.033348499999988235,-0.01155022531747818,-0.011565787717700005,0.01529067475348711,0.015285531524568796,1.2858750820159912,1.2859273552894592,-0.6637506530022235,-0.6636298482852454,0.7423526550900611,0.7423693108290474,-0.061729366859028134,-0.0632339506021014,0.06735793484840759,0.06694962986428758
3,0.03333400000008169,0.033343666666686055,-0.01154716033488512,-0.01155022531747818,0.015292448922991753,0.01529067475348711,1.285788893699646,1.2858750820159912,-0.6637215657127077,-0.6637215657127077,0.742344822760798,0.7423526550900611,-0.0618741318394272,-0.0618741318394272,0.06759762671298743,0.06735793484840759
4,0.03334699999993518,0.033344499999998334,-0.011553876101970673,-0.011552050709724426,0.015292888507246971,0.015291561838239431,1.2857964038848877,1.2858357429504395,-0.6637639516597427,-0.6637361093574656,0.7423439433512747,0.7423487389254295,-0.06153146063534374,-0.061801749349227664,0.0675038191423516,0.06743087699537959
5,0.033341000000064014,0.03334380000001147,-0.011539082042872906,-0.01154869282618165,0.01529254112392664,0.015292495023459196,1.2857496738433838,1.2857926487922668,-0.6636649175419629,-0.6637361093574656,0.7423429954274956,0.7423443830560363,-0.06230224273671107,-0.061801749349227664,0.0677804168896063,0.0675507229276695
6,0.09829999999999472,0.04416983333334201,-0.011584271676838398,-0.011550518218427896,0.015301868319511414,0.015292714815586805,1.2859575748443604,1.2857926487922668,-0.6635558828001177,-0.6636932416273353,0.7422428966426676,0.7423434693893851,-0.06510308398827931,-0.062088187288069134,0.0673101867481708,0.0675507229276695
7,0.029284999999958927,0.04204342857143014,-0.011653275229036808,-0.011569073889404535,0.015253346413373947,0.015292714815586805,1.286100149154663,1.285876989364624,-0.6642284329846756,-0.6637144346008528,0.7421788423894742,0.7422929460350816,-0.06179561131124235,-0.06204892702397671,0.06443956196943142,0.0674070029452612
8,0.13945400000000063,0.054219750000001454,-0.01165811624377966,-0.011618773452937603,0.015268908813595772,0.015280724968761206,1.2857481241226196,1.285853624343872,-0.6642118274241494,-0.6639383724830561,0.7419241831090949,0.742210869516071,-0.06274862647238122,-0.06252543460454614,0.0665865204347217,0.06694835359144624
9,0.06672900000000936,0.055609666666669,-0.011677470989525318,-0.011655695736408234,0.015242986381053925,0.01526112761348486,1.2857301235198975,1.28585284948349,-0.664144693960296,-0.6641782606922226,0.7421657014338832,0.7421722719116787,-0.062164969940857864,-0.06245679820661954,0.06509541928422571,0.06584096985947371
10,0.033366000000000895,0.05338530000000219,-0.011681189760565758,-0.011667793616652489,0.01524037029594183,0.015248166397213936,1.2858630418777466,1.285805583000183,-0.6641996397003698,-0.6642057335622595,0.742176973941493,0.7421713376876881,-0.06182796531029425,-0.061996467625576056,0.06472619777598859,0.06491080853010715
11,0.06673200000000179,0.0567229999999995,-0.011741440743207932,-0.011679330375045538,0.015227238647639751,0.015241678338497877,1.2861535549163818,1.285805583000183,-0.6641181599158117,-0.6641721668303329,0.7421479082875756,0.7421568048607294,-0.060065062451154304,-0.061996467625576056,0.06749622335472903,0.06584096985947371
12,0.03336699999999837,0.05672550000000456,-0.011738166213035583,-0.01170967798680067,0.015240960754454136,0.015240665525197983,1.2868058681488037,1.2860082983970642,-0.6642768157861588,-0.6641721668303329,0.7421664053797954,0.7421660534068393,-0.05975568175227626,-0.06094651388072428,0.06598937212123905,0.06554239570273238
13,0.03336500000000342,0.05672859999999673,-0.011671953834593296,-0.01170967798680067,0.015235735103487968,0.015238052699714899,1.2864748239517212,1.2863141894340515,-0.6638547788204258,-0.6641588998080907,0.7421034956855269,0.7421571568336855,-0.06343543775446316,-0.06094651388072428,0.06749207038981962,0.06674072125552934
14,0.03336699999999837,0.05673060000000305,-0.011655953712761402,-0.01170506002381444,0.01519610546529293,0.01523148687556386,1.285890817642212,1.2863141894340515,-0.6638179605646772,-0.6639864693681188,0.7421203807200588,0.7421341445038172,-0.061811802675422654,-0.06093843256328848,0.06915458626643695,0.06749414687227433
15,0.20031300000005103,0.07342780000000175,-0.011670089326798916,-0.011671021580696106,0.015192775055766106,0.01521592028439045,1.28635573387146,1.2864152789115906,-0.664052450099785,-0.6639536144601054,0.7420078795433638,0.7421119382027929,-0.06205370990458223,-0.061932756290002444,0.06788215744296432,0.06768711391639197
16,0.06755299999997533,0.07035309999999981,-0.01165048498660326,-0.011663021519780159,0.015171987935900688,0.015194440260529518,1.2867156267166138,1.2864152789115906,-0.6639986090267195,-0.6639266939235726,0.7423764848586275,0.7421119382027929,-0.06106703384667747,-0.061932756290002444,0.06522131029578077,0.06768711391639197
17,0.03404899999998179,0.0708295000000021,-0.01165048498660326,-0.011653219349682331,0.015171987935900688,0.015182381495833397,1.2867156267166138,1.2865356802940369,-0.6639986090267195,-0.6639986090267195,0.7423764848586275,0.7422484327893432,-0.06106703384667747,-0.061439418261050066,0.06522131029578077,0.06655173386937255
18,0.03360899999995581,0.06024499999999762,-0.011658756993710995,-0.011654620990157127,0.015169982798397541,0.015171987935900688,1.2868318557739258,1.2867156267166138,-0.6640798561399254,-0.6640255295632522,0.7423852860242355,0.7423764848586275,-0.060478068100326396,-0.06106703384667747,0.06484161505346941,0.06522131029578077
19,0.03300799999999526,0.05687289999999621,-0.011674032546579838,-0.011654620990157127,0.01518193818628788,0.015171987935900688,1.2876795530319214,1.2867737412452698,-0.6639953296125244,-0.6639986090267195,0.7427568523411631,0.7423808854414315,-0.05738561466301997,-0.06077255097350193,0.06426003254551191,0.06503146267462509
20,0.032616000000075474,0.05679790000000366,-0.011674032546579838,-0.011666394770145416,0.01518193818628788,0.015176963061094284,1.2876795530319214,1.2872557044029236,-0.6639953296125244,-0.6639969693196219,0.7427568523411631,0.7425710691826992,-0.05738561466301997,-0.05893184138167318,0.06426003254551191,0.06455082379949066
21,0.03323699999998553,0.05344840000000204,-0.01164379995316267,-0.011666394770145416,0.01517432276159525,0.015178130473941565,1.2878592014312744,1.2876795530319214,-0.663890075761533,-0.6639953296125244,0.7429098237501394,0.7427568523411631,-0.05811935761449783,-0.0577524861387589,0.06290549539874178,0.06426003254551191
22,0.033187999999995554,0.053430500000001754,-0.01154240407049656,-0.011658916249871254,0.015151052735745907,0.015178130473941565,1.287742018699646,1.2877107858657837,-0.6637785055729585,-0.6639427026870287,0.7427208819651955,0.7427568523411631,-0.05974138761136655,-0.0577524861387589,0.0647669177778314,0.06426003254551191
23,0.16617199999996046,0.06671119999999746,-0.011558999307453632,-0.011601399630308151,0.015152664855122566,0.015163493808358908,1.2881333827972412,1.2878006100654602,-0.6641383874245036,-0.6639427026870287,0.742634590760043,0.7427388671531793,-0.05971059716070857,-0.0589149773876032,0.06203798467515637,0.06358276397212684
24,0.0333259999999882,0.06670709999999644,-0.011707582511007786,-0.011601399630308151,0.015170803293585777,0.015161734074354172,1.2883073091506958,1.2879962921142578,-0.6649303042769659,-0.6640142315930183,0.7427455302254281,0.7427332060953118,-0.051849877507524,-0.0589149773876032,0.05923139359110264,0.06247174003694908
25,0.033291000000076565,0.050004899999999,-0.011599325574934483,-0.011579162441194057,0.015189611352980137,0.015161734074354172,1.2871780395507812,1.2879377007484436,-0.6641459637445835,-0.6641421755845436,0.7426591559221021,0.7426900189436487,-0.057494318707145275,-0.05860245793392692,0.06373319608532475,0.06288559038024057
