Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
34,0.009339094161987305,0.010033499110828747,1.2371685971889232,1.2371729832141618,0.04824739574011049,0.04078022183576406,0.11645643823654073,0.12430639932717347,-0.02890610013168141,-0.022280226721814844,-0.05352926318810662,-0.012899956359782083,0.010547551270250251,0.006105752691013987,0.9980920821847636,0.9987669740986389
35,0.009372472763061523,0.010031740069660643,1.2800624176903315,1.2371729832141618,0.04862595856733298,0.04824671127327483,0.1424296411881405,0.12430639932717347,-0.018311843986959783,-0.023601798498402854,-0.03721887192347032,-0.04536018203120002,0.0035922093354185947,0.007069880302834423,0.9991328880457454,0.9986134357415927
36,0.008951187133789062,0.010032937352335746,1.1736958017045838,1.2371729832141618,0.030473609366521676,0.04824671127327483,0.1602358347642161,0.12944401829395336,0.012201408533762064,-0.023601798498402854,0.0460725735511429,-0.04536018203120002,0.0018843763894388684,0.007069880302834423,0.9988617986096924,0.9984778910235661
37,0.010968685150146484,0.010029249188214741,0.9931391702169664,1.2054321994467534,0.17297740690667035,0.04843667715372174,0.7494170353637546,0.1513327379761783,-0.10628775984955327,-0.023608972059320596,-0.24506790421411265,-0.045374067555788475,0.01289478934275211,0.007069880302834423,0.9635758189359425,0.998476940397228
38,0.008882284164428711,0.010028749035290222,1.2505513656055025,1.212123583655043,0.022254422152104714,0.03954978396692733,0.14374716943337806,0.15199150209879708,0.007827619461996177,-0.005242112262481803,0.0063365908099542725,-0.015441140556758024,-4.4013578578923575e-05,0.0027382928624287315,0.9999492857406671,0.9989973433277188
39,0.011422872543334961,0.010029026423915151,1.2394096639083354,1.2065527328064596,0.04712526503386111,0.03879943720019139,0.16420350205148915,0.16221966840785262,-0.016683472248197353,-0.004427926393100588,0.006252208136592617,0.006294399473273445,0.004866204025437014,0.0033752902074379414,0.9998294313059318,0.9993456149578122
40,0.008951663970947266,0.010028469357911903,1.0497760834137277,1.1445928736610316,0.041336747367179544,0.044231006200520326,0.6910435998668912,0.4276235509591902,0.052134849491659224,-0.004427926393100588,-0.6628531706745935,-0.11940784803876002,0.033946960930694096,0.008880496684094562,0.746160328239642,0.9817026251209371
41,0.009942770004272461,0.010028698158988929,1.0558671412456917,1.1476384025770137,0.04565900034994046,0.04349787385856,0.6868825386842822,0.42554302036788566,0.048077181583789555,0.027952400522892867,-0.6630424660693649,-0.3283004812690004,0.035499129070913994,0.019406582478065555,0.7461923911665281,0.87301091123623
42,0.010535478591918945,0.010028270437766397,0.9718844792280533,1.0528216123297098,0.16776689243375514,0.04639213269190078,0.7471370607299578,0.6889630692755867,-0.0691044828856856,0.0156968546677961,-0.29198080184419634,-0.4774169862593949,0.026470462859813904,0.030208711895254002,0.95355707558358,0.849874733375054
43,0.010749101638793945,0.010027977680541087,0.9721927964736846,1.0109844399437062,0.16763179067091336,0.1066453955104269,0.7467728358315844,0.7189082178492379,-0.06901978712170721,-0.010471302768958829,-0.2917963262109074,-0.4774169862593949,0.02645639465075799,0.030208711895254002,0.9536200669960627,0.849874733375054
44,0.010052680969238281,0.010027905684251052,1.200842983052933,1.014029968859688,0.030565848669984685,0.1066453955104269,0.14071399194845968,0.7168276872579333,0.05699417521386953,-0.010471302768958829,0.05261889640325145,-0.29188856402755187,0.009824789998932592,0.02646342875528595,0.9969385082513723,0.9535885712898213
45,0.010849475860595703,0.010027525966259233,1.200829171462336,1.0865109839680103,0.030571845815480836,0.0991018182431971,0.14057501208180279,0.44374341389002203,0.05694642632449304,-0.0060366803986070874,0.052690066848676755,-0.11958871490382797,0.0098302026179993,0.018143298634378646,0.9969374245662764,0.9752787457811696
46,0.00993800163269043,0.010026742674524696,1.2529582425323698,1.2008360772576345,0.04710488756346287,0.038838366689471854,0.18197929825875026,0.16134664510360497,-0.017752157991936038,0.0195971341662785,-0.0024205725980124297,0.025099161902619512,0.0062951202659472525,0.009827496308465945,0.999819670328487,0.9969379664088244
47,0.009589433670043945,0.0100266051734325,1.2551027124431975,1.2269006127926514,0.05481906300633582,0.038838366689471854,0.1507857628343119,0.14574987739138578,-0.023506544870396124,0.0195971341662785,0.008305398834792721,0.030462147619022086,0.00754999956323856,0.008687394781085576,0.9996606725309575,0.9982995903911649
48,0.009903192520141602,0.010026499764129202,1.2503751914322616,1.2516667169823157,0.049482874752472816,0.048293881157967844,0.1672937175595497,0.1590397401969308,-0.01499466034761739,-0.016373409169776712,-0.00014649649772726682,0.004079451168532727,0.006576010908033681,0.007063005235636121,0.9998659384039308,0.9997401714297223
49,0.010213613510131836,0.010026067988446904,1.2576896460404405,1.2540304774877837,0.05365850062331362,0.05157068768789322,0.13420040027953806,0.1590397401969308,-0.018000313977841378,-0.01787623598488871,0.0048855929948507845,0.002369548248561759,0.008480762838333879,0.007063005235636121,0.9997900761357195,0.9998048732321032
50,0.009557008743286133,0.010026166066958036,0.9871236833913224,1.2527389519377294,0.1911077671697668,0.05423878181482472,0.812629765970111,0.1590397401969308,-0.15410337758298578,-0.02075342942411875,-0.2647097379221885,0.002369548248561759,0.004051339690447958,0.007063005235636121,0.951926725285825,0.9997253743333385
51,0.009428024291992188,0.010025974516564987,0.9199177499716269,1.118749437411792,0.19689565463562014,0.12238313389654021,0.8707463387886978,0.48996174176483037,-0.13800304421503712,-0.07800167909643925,-0.2922805745115312,-0.13242811720995787,0.008246815309851638,0.00741141310894266,0.9462870682767661,0.9758584007107722
52,0.008865594863891602,0.010025741654909995,0.9702598077264735,0.9786917455588979,0.2334957963480705,0.19400171090269347,0.7641311265590137,0.7883804462645624,-0.20201518726952222,-0.14605321089901147,-0.2771736419089892,-0.27094168991558887,0.001728322564398405,0.006149077500149798,0.9393410718394468,0.9491068967812956
