Time Stamp,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
1732285436.406748086,0.0,0.0,-4.433119756765136e-05,-4.433119756765136e-05,-0.9990400307784463,-0.9990400307784463,0.0,0.0,0.0,0.0,0.0,0.0,-0.007201829572020474,-0.007201829572020474,0.9999740664891343,0.9999740664891343
1732285436.463451546,0.05670356750488281,0.0028351783752441407,0.0001243318448214542,4.0000323626901424e-05,-0.9990400240254518,-0.9990400274019491,0.0,0.0,0.0,0.0,0.0,0.0,-0.006965092385972985,-0.00708346097899673,0.9999757434498373,0.9999749049694858
1732285436.598470112,0.13501858711242676,0.00479305386543274,2.1728818432093303e-05,2.1728818432093303e-05,-0.9990400314735377,-0.9990400307784463,0.0,0.0,0.0,0.0,0.0,0.0,-0.005840097481168209,-0.006965092385972985,0.9999829464852941,0.9999757434498373
1732285436.623978968,0.025508642196655273,0.004937063563953747,0.0003679924607898847,7.303033162677375e-05,-0.9990399639761389,-0.9990400274019491,0.0,0.0,0.0,0.0,0.0,0.0,-0.005667560901618216,-0.006402594933570597,0.9999839392477394,0.9999793449675657
1732285436.713800723,0.08982181549072266,0.0052940105569773705,0.0006036781664752015,0.00024616215280566945,-0.9990398493662869,-0.9990399940007954,0.0,0.0,0.0,0.0,0.0,0.0,-0.005552313118607046,-0.005753829191393212,0.9999845857907175,0.9999834428665167
1732285436.791981221,0.07818055152893066,0.004815414547920227,0.00015733611162041354,0.0002626642862051491,-0.9990400193273201,-0.9990399916517295,0.0,0.0,0.0,0.0,0.0,0.0,-0.004726166748407348,-0.005609937010112631,0.9999888316115667,0.9999842625192285
1732285436.873384249,0.08140301704406738,0.0047615936824253625,0.0003472058076010587,0.0003575991341954717,-0.9990399714170781,-0.9990399676966085,0.0,0.0,0.0,0.0,0.0,0.0,-0.005943337058069378,-0.005609937010112631,0.9999823382163378,0.9999842625192285
1732285436.960901392,0.08751726150512695,0.005541534423828125,0.0006699894156205755,0.0004754419870381301,-0.9990398070899666,-0.9990399103916825,0.0,0.0,0.0,0.0,0.0,0.0,-0.006709599628419505,-0.0057478250883382116,0.9999774903830717,0.9999834620035276
1732285437.98506432,0.1376049518585205,0.005446916490089236,1.1233124286861434e-05,0.0002522709596107361,-0.9990400316570371,-0.9990399953721991,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058497593539229694,-0.005896548205996174,0.9999828900113747,0.9999826141138562
1732285437.127937279,0.029430866241455078,0.005505261530402963,0.0004915024456261068,0.0004193541266135827,-0.9990399108459502,-0.9990399411315142,0.0,0.0,0.0,0.0,0.0,0.0,-0.005611682025682712,-0.005896548205996174,0.9999842543884592,0.9999826141138562
1732285437.168342748,0.0404055118560791,0.0053258375688032674,0.0016345932669709507,0.0005807459306233411,-0.9990386944950296,-0.9990398589679584,0.0,0.0,0.0,0.0,0.0,0.0,-0.005042747864959304,-0.005730720689802841,0.999987285266153,0.999983572199917
1732285437.223476531,0.055133819580078125,0.005632610978751347,0.00038736653796180194,0.00043943449179395435,-0.9990399566583449,-0.9990399337521476,0.0,0.0,0.0,0.0,0.0,0.0,-0.006984826454726886,-0.005730720689802841,0.9999756058021603,0.999983572199917
1732285437.233300516,0.009823799133300781,0.005332596071304814,0.00016512997761851736,0.00043943449179395435,-0.9990400181148927,-0.9990399337521476,0.0,0.0,0.0,0.0,0.0,0.0,-0.006756086919837356,-0.006183884472760034,0.9999771773843299,0.9999807158863945
1732285437.295702226,0.062401771545410156,0.005662128424188893,0.00015501117619622778,0.00027624825779015965,-0.9990400196955231,-0.9990399873866188,0.0,0.0,0.0,0.0,0.0,0.0,-0.004601725729786442,-0.00589941739239833,0.9999894120041011,0.9999822313252414
1732285437.328142950,0.0324406623840332,0.005034944398807046,0.00014975072161286726,0.00016007057690737257,-0.9990400204767996,-0.999040018905208,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035613076504746955,-0.005678906324811899,0.9999936585238022,0.9999832946942155
1732285437.463776201,0.13563323020935059,0.005713665163194811,0.0006128154166367434,0.00016007057690737257,-0.9990398438009658,-0.999040018905208,0.0,0.0,0.0,0.0,0.0,0.0,-0.006768498514197443,-0.005678906324811899,0.9999770934515766,0.9999832946942155
1732285437.598675251,0.13489913940429688,0.005297454198201498,6.985321916773771e-06,0.00015238094890454752,-0.9990400317064727,-0.9990400200861613,0.0,0.0,0.0,0.0,0.0,0.0,-0.00732048950333897,-0.005685112121991943,0.9999732048577259,0.9999832527278388
1732285437.608151437,0.009476184844970703,0.0052463029669882425,-0.00015186893652329933,7.836802176482052e-05,-0.9990400202185328,-0.9990400203476661,0.0,0.0,0.0,0.0,0.0,0.0,-0.007151814165432173,-0.0069601563398148086,0.9999744254500428,0.9999757594508096
1732285437.626704643,0.01855325698852539,0.005281197560297979,0.0004544411445693928,0.00023071323324308328,-0.9990399283944061,-0.9990399743064695,0.0,0.0,0.0,0.0,0.0,0.0,-0.006362493676307226,-0.0069601563398148086,0.9999797591322631,0.9999757594508096
1732285437.635474515,0.008769750595092773,0.005015209742954799,0.000741036408806699,0.00023071323324308328,-0.9990397569160803,-0.9990399743064695,0.0,0.0,0.0,0.0,0.0,0.0,-0.005989390191437539,-0.0067571539208697,0.9999820634417073,0.999977092291153
