Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
171,0.00930023193359375,0.009999599088900874,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4860660828492072e-07,1.513913994166666e-07,0.9999999999999889,0.9999999999999886
172,0.010920524597167969,0.009999926696867632,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3486023631159586e-08,1.499897590236676e-07,0.9999999999999999,0.9999999999999887
173,0.008664131164550781,0.009999353273779946,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0983282492380576e-06,1.500082486779197e-07,0.9999999999993968,0.9999999999999887
174,0.011079072952270508,0.010000195822620505,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.058910475493474e-07,4.772488279171341e-07,0.9999999999996753,0.9999999999998321
175,0.009489774703979492,0.00999980544486241,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512617124888033e-07,4.785763800190753e-07,0.9999999999999886,0.9999999999998319
176,0.011647939682006836,0.010000301159430887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3963376845755542e-07,4.785763800190753e-07,0.9999999999999902,0.9999999999998319
177,0.009355306625366211,0.00999952561593469,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5137597886294376e-07,1.5131884567587353e-07,0.9999999999999886,0.9999999999999886
178,0.011432647705078125,0.010000280932896698,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51113453801654e-07,1.5118758314522866e-07,0.9999999999999886,0.9999999999999886
179,0.01001882553100586,0.010000092133708383,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3492701844697311e-08,1.453736111296047e-07,0.9999999999999999,0.9999999999999893
180,0.011117219924926758,0.010000270256881452,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984347114104687e-06,1.512447163322989e-07,0.9999999999993967,0.9999999999999886
181,0.010875701904296875,0.00999998746941623,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.982974830921166e-07,5.747054684468853e-07,0.9999999999995017,0.9999999999997451
