Time Stamp,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
1729766476.24151266,0.0,0.0,0.6073100679576453,0.6073100679576453,1.211835114568981,1.211835114568981,0.0,0.0,0.0,0.0,0.0,0.0,-0.701359975386399,-0.701359975386399,0.7128072565048631,0.7128072565048631
1729766476.264766343,0.2406151294708252,0.02406151294708252,0.6073100679547665,0.6073100679562059,1.2118351147399709,1.211835114654476,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753868416,-0.7013599753866203,0.7128072565044276,0.7128072565046453
1729766476.355195102,0.09042859077453613,0.022069581349690757,0.6073100679547638,0.6073100679547665,1.2118351147401423,1.2118351147399709,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753868416,-0.7013599753868416,0.7128072565044276,0.7128072565044276
1729766476.389783645,0.03458857536315918,0.018281614780426024,0.6073100679547625,0.6073100679547652,1.2118351147402076,1.2118351147400566,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753870423,-0.7013599753868416,0.7128072565042302,0.7128072565044276
1729766476.461982630,0.07219910621643066,0.020849114372616724,0.6073100679714858,0.6073100679547652,1.2118351137459815,1.2118351147400566,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753740615,-0.7013599753868416,0.7128072565170027,0.7128072565044276
1729766476.509630342,0.047647714614868164,0.020228296518325806,0.6073100679563752,0.6073100679555695,1.2118351146443376,1.21183511469224,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753740615,-0.7013599753804516,0.7128072565170027,0.7128072565107151
1729766476.821667779,0.31203722953796387,0.01226948224581205,0.6073100679648334,0.6073100679606043,1.2118351141407848,1.2118351143925612,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753875652,-0.701359975380552,0.7128072565037157,0.7128072565106165
1729766476.981994365,0.16032671928405762,0.010642700725131564,0.6073100679547472,0.6073100679606043,1.2118351147411304,1.2118351143925612,0.0,0.0,0.0,0.0,0.0,0.0,-0.701359975387716,-0.7013599753808133,0.7128072565035674,0.7128072565103591
1729766477.212028941,0.23003458976745605,0.011878776550292968,0.6073100679642316,0.6073100679603034,1.211835114175958,1.2118351144101478,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753795496,-0.7013599753835574,0.7128072565116026,0.7128072565076591
1729766477.264706648,0.05267763137817383,0.01228272560799476,0.6073100679547414,0.6073100679594894,1.211835114741471,1.2118351144585442,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753881054,-0.7013599753876406,0.7128072565031842,0.7128072565036415
1729766477.301782383,0.03707575798034668,0.011510189589079435,0.6073100679591652,0.6073100679569562,1.2118351144777206,1.2118351146094255,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753881054,-0.7013599753879107,0.7128072565031842,0.7128072565033758
1729766477.389706111,0.08792376518249512,0.011379623413085937,0.6073100679547392,0.6073100679569533,1.2118351147416029,1.2118351146095958,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753882185,-0.7013599753881054,0.712807256503073,0.7128072565031842
1729766477.461104691,0.07139849662780762,0.011588333114500969,0.6073100679547382,0.6073100679547403,1.2118351147416722,1.211835114741537,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753882185,-0.7013599753881619,0.712807256503073,0.7128072565031286
1729766477.624812402,0.16370773315429688,0.01067107359568278,0.6073100679547354,0.6073100679547387,1.2118351147418227,1.2118351147416375,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753883224,-0.7013599753882185,0.7128072565029706,0.712807256503073
1729766477.889779540,0.2649672031402588,0.01097428377936868,0.6073100679547316,0.6073100679547367,1.2118351147420345,1.2118351147417474,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753885935,-0.7013599753882704,0.7128072565027039,0.7128072565030218
1729766477.943283224,0.05350375175476074,0.011029494219812853,0.6073100679547311,0.6073100679547335,1.2118351147420718,1.2118351147419286,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753885935,-0.701359975388458,0.7128072565027039,0.7128072565028373
1729766478.99355096,0.15607166290283203,0.010922124511317202,0.6073100679598837,0.6073100679547335,1.2118351144338038,1.2118351147419286,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753886719,-0.7013599753885935,0.7128072565026268,0.7128072565027039
1729766478.264774305,0.165419340133667,0.010669633320399692,0.6073100679547279,0.6073100679547314,1.2118351147422743,1.2118351147420532,0.0,0.0,0.0,0.0,0.0,0.0,-0.701359975388813,-0.7013599753886327,0.7128072565024879,0.7128072565026653
1729766478.271560506,0.0067861080169677734,0.010651227987208073,0.6073100679550496,0.6073100679548904,1.2118351147230026,1.2118351147325372,0.0,0.0,0.0,0.0,0.0,0.0,-0.701359975388813,-0.7013599753887425,0.7128072565024879,0.7128072565025574
1729766478.389767959,0.11820745468139648,0.01075280254537409,0.607310067954727,0.6073100679548887,1.2118351147423405,1.2118351147326385,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753888765,-0.701359975388813,0.7128072565024255,0.7128072565024879
1729766478.418174124,0.028406143188476562,0.010832681914799892,0.6073100679559021,0.6073100679548887,1.2118351146718445,1.2118351147326385,0.0,0.0,0.0,0.0,0.0,0.0,-0.7013599753888765,-0.7013599753888448,0.7128072565024255,0.7128072565024567
